,accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
24580,65,1,5.017904,storecredit,64.98958333,electronics,1.0,0
24581,547,1,4.748314,paypal,0.573611111,food,0.0,0
24582,1847,1,4.876771,creditcard,137.8,shopping,0.0,0
24583,1555,2,4.505662,creditcard,1166.11875,electronics,0.0,0
24584,1978,1,4.921318,creditcard,0.003472222,food,0.0,0
24585,7,1,4.921318,creditcard,6.18125,shopping,1.0,0
24586,4,1,4.895263,creditcard,3.852777778,electronics,1.0,0
24587,23,1,5.034622,creditcard,0.0,food,0.0,0
24588,128,1,4.886641,paypal,0.0,shopping,0.0,0
24589,1277,1,4.962055,creditcard,184.7020833,electronics,0.0,0
24590,513,1,5.017904,creditcard,147.2604167,food,1.0,0
24591,2000,1,4.965339,creditcard,0.002083333,shopping,1.0,0
24592,2000,1,4.876771,creditcard,1086.147917,electronics,0.0,0
24593,172,1,4.921318,creditcard,0.002083333,food,0.0,0
24594,74,1,4.505662,creditcard,68.44861111,shopping,1.0,0
24595,2000,1,4.962055,paypal,211.8020833,electronics,1.0,0
24596,1498,1,4.748314,creditcard,1.75625,food,0.0,0
24597,98,1,4.52458,creditcard,97.93611111,shopping,0.0,0
24598,29,1,5.034622,paypal,0.0,electronics,1.0,0
24599,1928,1,4.52458,creditcard,936.2631944,food,1.0,0
24600,1785,1,3.483951,creditcard,686.6861111,shopping,0.0,0
24601,15,1,4.965339,creditcard,14.75347222,electronics,1.0,0
24602,12,2,4.921318,creditcard,0.0,food,0.0,0
24603,1338,1,4.057414,creditcard,643.3486111,shopping,1.0,0
24604,5,1,4.057414,creditcard,0.004166667,electronics,0.0,0
24605,1093,1,4.876771,creditcard,0.952083333,food,1.0,0
24606,1071,1,4.876771,creditcard,273.3763889,shopping,0.0,0
24607,2000,1,5.040929,creditcard,24.10208333,electronics,0.0,0
24608,70,1,5.040929,creditcard,69.92083333,food,0.0,0
24609,2000,1,3.954522,creditcard,600.5152778,shopping,0.0,0
24610,5,1,4.876771,creditcard,0.0,electronics,1.0,0
24611,46,1,5.040929,creditcard,45.32986111,food,0.0,0
24612,1835,1,4.921318,creditcard,1425.094444,shopping,0.0,0
24613,5,1,4.965339,creditcard,0.145138889,electronics,0.0,0
24614,2000,1,4.745402,paypal,0.004861111,food,1.0,0
24615,1000,1,4.836982,creditcard,0.0,shopping,0.0,0
24616,1755,1,5.040929,creditcard,332.0305556,electronics,1.0,0
24617,2000,1,4.965339,creditcard,966.7986111,food,1.0,0
24618,610,1,5.040929,creditcard,0.002083333,shopping,0.0,0
24619,5,1,4.895263,creditcard,4.070833333,electronics,0.0,0
24620,119,2,4.52458,creditcard,118.8715278,food,0.0,0
24621,2000,1,4.505662,creditcard,0.015972222,shopping,0.0,0
24622,205,1,4.461622,creditcard,158.2979167,electronics,1.0,0
24623,158,1,4.836982,storecredit,0.0,food,0.0,0
24624,46,2,4.745402,creditcard,45.85555556,shopping,1.0,0
24625,898,1,4.836982,creditcard,0.008333333,electronics,0.0,0
24626,332,1,4.876771,creditcard,0.0,food,1.0,0
24627,78,1,4.965339,creditcard,0.000694444,shopping,1.0,0
24628,1024,1,4.876771,creditcard,0.0,electronics,1.0,0
24629,1130,1,4.965339,paypal,388.9986111,food,1.0,0
24630,50,1,4.52458,creditcard,49.22847222,shopping,0.0,0
24631,897,1,4.876771,creditcard,225.1972222,electronics,0.0,0
24632,1888,1,4.921349,creditcard,0.0,food,1.0,0
24633,2000,1,4.921318,creditcard,0.0,shopping,0.0,0
24634,132,1,5.017904,paypal,113.1423611,electronics,1.0,0
24635,1635,1,4.886641,creditcard,357.7326389,food,1.0,0
24636,2000,1,5.040929,creditcard,240.9604167,shopping,1.0,0
24637,2000,1,4.505662,creditcard,0.004861111,electronics,1.0,0
24638,1967,1,4.921318,creditcard,461.3444444,food,1.0,0
24639,2000,1,4.921318,storecredit,0.0,shopping,0.0,0
24640,675,1,4.505662,creditcard,341.5173611,electronics,0.0,0
24641,549,1,5.040929,paypal,87.22569444,food,1.0,0
24642,2000,1,4.745402,creditcard,0.0,shopping,0.0,0
24643,2000,1,5.034622,storecredit,1.188194444,electronics,1.0,0
24644,646,1,5.040929,paypal,0.000694444,food,1.0,0
24645,844,1,4.52458,creditcard,0.0,shopping,1.0,0
24646,81,1,4.505662,creditcard,0.0,electronics,1.0,0
24647,175,1,4.895263,creditcard,55.60208333,food,1.0,0
24648,925,1,4.895263,creditcard,845.0715278,shopping,1.0,0
24649,812,1,4.962055,creditcard,483.8125,electronics,1.0,0
24650,251,1,4.886641,creditcard,250.5819444,food,1.0,0
24651,60,1,4.836982,creditcard,59.90763889,shopping,0.0,0
24652,2000,1,4.895263,creditcard,0.0,electronics,0.0,0
24653,1814,1,4.748314,creditcard,0.0,food,1.0,0
24654,25,1,4.921349,creditcard,0.0,shopping,0.0,0
24655,1911,1,4.962055,creditcard,0.0,electronics,1.0,0
24656,120,2,4.876771,paypal,0.0,food,1.0,0
24657,1279,1,3.575983,paypal,0.056944444,shopping,1.0,0
24658,62,1,4.836982,paypal,61.55625,electronics,1.0,0
24659,134,1,4.886641,paypal,0.0,food,0.0,0
24660,792,1,4.748314,paypal,489.7923611,shopping,0.0,0
24661,127,1,4.52458,paypal,125.5125,electronics,0.0,0
24662,624,1,5.034622,creditcard,559.0368056,food,0.0,0
24663,1148,1,4.895263,creditcard,183.4423611,shopping,1.0,0
24664,2,1,4.886641,creditcard,0.0,electronics,1.0,0
24665,703,1,4.505662,creditcard,0.022222222,food,1.0,0
24666,25,1,3.954522,creditcard,0.0,shopping,0.0,0
24667,1266,1,4.962055,creditcard,0.0,electronics,1.0,0
24668,2000,1,4.876771,creditcard,1986.064583,food,1.0,0
24669,106,1,4.745402,creditcard,105.0395833,shopping,0.0,0
24670,1059,1,3.575983,paypal,131.8743056,electronics,1.0,0
24671,287,1,5.040929,creditcard,0.004861111,food,1.0,0
24672,30,1,4.921349,creditcard,0.0,shopping,1.0,0
24673,2000,1,4.962055,paypal,1039.33125,electronics,0.0,0
24674,2,1,5.040929,creditcard,1.086805556,food,1.0,0
24675,231,1,4.886641,storecredit,2.385416667,shopping,0.0,0
24676,640,1,4.921349,creditcard,0.0,electronics,0.0,0
24677,10,2,4.836982,paypal,0.0,food,0.0,0
24678,527,1,4.876771,paypal,178.8902778,shopping,0.0,0
24679,860,1,4.505662,creditcard,258.2083333,electronics,0.0,0
24680,1798,1,5.017904,creditcard,0.0,food,0.0,0
24681,915,1,5.017904,creditcard,0.0,shopping,0.0,0
24682,1350,1,4.742303,creditcard,0.000694444,electronics,1.0,0
24683,1068,1,4.876771,paypal,0.0,food,1.0,0
24684,1235,1,4.962055,creditcard,0.0,shopping,0.0,0
24685,7,1,4.748314,creditcard,6.111111111,electronics,1.0,0
24686,2000,1,4.886641,creditcard,146.35625,food,1.0,0
24687,42,1,4.52458,creditcard,41.07777778,shopping,1.0,0
24688,931,1,4.921349,creditcard,0.0,electronics,0.0,0
24689,2000,1,4.921318,creditcard,0.0,food,1.0,0
24690,868,1,4.895263,creditcard,866.9034722,shopping,1.0,0
24691,146,1,4.965339,creditcard,6.008333333,electronics,1.0,0
24692,4,1,4.921318,creditcard,3.072916667,food,0.0,0
24693,391,1,4.921349,creditcard,0.0,shopping,0.0,0
24694,2000,1,4.836982,creditcard,405.2604167,electronics,0.0,0
24695,2000,1,4.886641,creditcard,0.0,food,0.0,0
24696,114,3,4.962055,creditcard,113.0708333,shopping,0.0,0
24697,834,1,4.836982,creditcard,0.0,electronics,0.0,0
24698,146,1,4.965339,creditcard,145.9138889,food,1.0,0
24699,33,1,4.52458,creditcard,0.003472222,shopping,0.0,0
24700,684,1,4.921318,creditcard,316.1111111,electronics,1.0,0
24701,2,1,4.921349,creditcard,0.0,food,1.0,0
24702,476,1,4.895263,paypal,0.0,shopping,0.0,0
24703,72,1,4.921349,creditcard,0.0,electronics,1.0,0
24704,220,1,4.886641,creditcard,219.4986111,food,0.0,0
24705,2,1,4.895263,creditcard,0.0,shopping,1.0,0
24706,2000,1,4.836982,creditcard,37.20555556,electronics,1.0,0
24707,174,1,4.965339,creditcard,4.361111111,food,1.0,0
24708,2000,1,3.954522,creditcard,0.001388889,shopping,1.0,0
24709,2000,1,4.895263,creditcard,139.3986111,electronics,0.0,0
24710,1732,1,4.836982,paypal,0.000694444,food,1.0,0
24711,2,1,4.921318,paypal,1.463888889,shopping,1.0,0
24712,2000,1,4.748314,creditcard,0.008333333,electronics,0.0,0
24713,125,2,4.745402,creditcard,124.1673611,food,1.0,0
24714,2000,1,4.461622,storecredit,15.40972222,shopping,0.0,0
24715,2000,1,4.921318,creditcard,0.0,electronics,0.0,0
24716,1200,1,4.745402,creditcard,261.00625,food,0.0,0
24717,1850,1,3.575983,creditcard,1498.401389,electronics,1.0,0
24718,261,1,5.040929,paypal,2.040972222,food,1.0,0
24719,1450,1,4.921318,paypal,0.0,shopping,1.0,0
24720,2000,1,5.034622,creditcard,126.9861111,electronics,1.0,0
24721,1124,1,4.742303,creditcard,0.0,food,0.0,0
24722,1697,1,4.836982,creditcard,192.8763889,shopping,0.0,0
24723,929,1,4.886641,creditcard,906.1763889,electronics,0.0,0
24724,970,1,4.836982,storecredit,0.0,food,0.0,0
24725,1927,1,4.965339,paypal,2.247916667,shopping,1.0,0
24726,949,1,4.962055,storecredit,0.0,electronics,0.0,0
24727,1942,1,4.742303,creditcard,0.019444444,food,1.0,0
24728,692,1,4.505662,paypal,234.0534722,shopping,0.0,0
24729,9,1,4.886641,creditcard,0.854166667,electronics,0.0,0
24730,188,1,4.876771,creditcard,0.0,food,1.0,0
24731,1662,1,4.921318,creditcard,0.001388889,shopping,1.0,0
24732,612,1,4.057414,creditcard,0.0,electronics,0.0,0
24733,1682,1,4.876771,creditcard,0.0,food,1.0,0
24734,2000,1,4.748314,creditcard,1.014583333,shopping,1.0,0
24735,327,1,4.921349,storecredit,315.0041667,electronics,1.0,0
24736,30,1,5.034622,creditcard,29.95069444,food,0.0,0
24737,2000,1,3.954522,paypal,953.7805556,shopping,1.0,0
24738,7,1,4.886641,paypal,0.0,electronics,0.0,0
24739,191,1,4.461622,creditcard,190.7472222,food,1.0,0
24740,35,1,4.886641,creditcard,0.0,shopping,0.0,0
24741,26,1,4.52458,creditcard,25.85347222,electronics,0.0,0
24742,825,1,4.876771,creditcard,0.0,food,1.0,0
24743,1264,1,4.748314,creditcard,0.0,shopping,1.0,0
24744,320,1,4.921318,creditcard,0.0,electronics,0.0,0
24745,952,1,5.040929,paypal,112.1076389,food,1.0,0
24746,1577,1,4.748314,creditcard,0.006944444,shopping,0.0,0
24747,2000,1,4.836982,creditcard,0.004166667,electronics,0.0,0
24748,31,1,4.52458,creditcard,30.25138889,food,0.0,0
24749,1814,1,4.836982,creditcard,354.89375,shopping,0.0,0
24750,7,1,4.745402,creditcard,0.0,electronics,0.0,0
24751,146,1,4.921349,creditcard,17.74375,food,0.0,0
24752,2000,1,4.886641,creditcard,0.0,shopping,0.0,0
24753,2000,1,3.066058,creditcard,1295.704861,electronics,1.0,0
24754,1324,1,4.836982,creditcard,1303.581944,food,0.0,0
24755,1931,2,4.886641,creditcard,0.0,shopping,0.0,0
24756,116,1,4.886641,creditcard,0.0,electronics,1.0,0
24757,1746,1,4.748314,paypal,0.0,food,1.0,0
24758,1,1,4.921349,creditcard,0.0,shopping,undefined,1
24759,1450,1,4.505662,creditcard,0.0,electronics,1.0,0
24760,1960,1,2.94894,creditcard,0.002083333,food,1.0,0
24761,2000,1,3.483951,paypal,294.8208333,shopping,0.0,0
24762,21,1,4.876771,creditcard,0.0,electronics,0.0,0
24763,2000,1,4.836982,creditcard,85.04513889,food,1.0,0
24764,1976,1,4.876771,creditcard,106.0284722,shopping,1.0,0
24765,116,1,4.52458,creditcard,0.0,electronics,1.0,0
24766,698,1,4.748314,paypal,589.6881944,food,0.0,0
24767,29,1,4.745402,creditcard,0.0,shopping,1.0,0
24768,2000,1,4.965339,paypal,0.013194444,electronics,0.0,0
24769,2000,1,4.962055,creditcard,0.0,food,1.0,0
24770,2000,1,4.505662,paypal,0.001388889,shopping,0.0,0
24771,2000,1,4.745402,creditcard,1125.532639,electronics,0.0,0
24772,13,1,4.836982,creditcard,12.93611111,food,0.0,0
24773,3,1,4.962055,creditcard,2.074305556,shopping,1.0,0
24774,2000,1,4.836982,creditcard,0.0,electronics,0.0,0
24775,1969,1,4.921349,creditcard,0.000694444,food,1.0,0
24776,1125,1,4.836982,creditcard,0.0,shopping,0.0,0
24777,244,1,5.017904,paypal,0.0,electronics,1.0,0
24778,1489,1,4.52458,paypal,0.0,food,1.0,0
24779,112,1,4.742303,creditcard,0.0,shopping,1.0,0
24780,559,1,4.965339,creditcard,213.8701389,electronics,0.0,0
24781,75,1,3.954522,creditcard,0.0,food,1.0,0
24782,2000,1,4.461622,creditcard,0.0,shopping,0.0,0
24783,1319,1,4.876771,paypal,0.901388889,electronics,0.0,0
24784,155,1,4.745402,creditcard,7.865277778,food,1.0,0
24785,38,1,5.040929,creditcard,37.35138889,shopping,0.0,0
24786,152,1,4.965339,paypal,0.004166667,electronics,1.0,0
24787,1827,1,4.886641,creditcard,0.00625,food,1.0,0
24788,2000,1,4.057414,creditcard,0.009027778,shopping,1.0,0
24789,80,1,2.94894,creditcard,79.56319444,electronics,1.0,0
24790,476,1,4.895263,creditcard,0.0,food,0.0,0
24791,4,1,4.876771,creditcard,0.015277778,shopping,1.0,0
24792,1876,1,4.745402,paypal,1.051388889,electronics,0.0,0
24793,445,1,4.965339,creditcard,100.3083333,food,0.0,0
24794,129,1,4.876771,creditcard,0.000694444,shopping,0.0,0
24795,1069,1,4.505662,storecredit,0.0,electronics,0.0,0
24796,9,1,5.034622,creditcard,6.054861111,food,1.0,0
24797,1452,1,5.040929,creditcard,112.8798611,shopping,0.0,0
24798,2000,1,4.876771,creditcard,0.0,electronics,0.0,0
24799,6,1,4.886641,creditcard,0.0,food,0.0,0
24800,1164,1,4.745402,creditcard,0.0,shopping,0.0,0
24801,1631,1,4.461622,paypal,0.0,electronics,0.0,0
24802,2000,1,4.52458,paypal,369.7826389,food,0.0,0
24803,229,1,4.836982,creditcard,0.0,shopping,1.0,0
24804,5,2,4.748314,creditcard,0.001388889,electronics,1.0,0
24805,208,1,5.040929,creditcard,0.0,food,0.0,0
24806,1149,1,4.921349,paypal,0.0,shopping,0.0,0
24807,4,1,4.962055,paypal,3.086805556,electronics,1.0,0
24808,681,1,4.962055,creditcard,0.000694444,food,0.0,0
24809,204,1,5.040929,creditcard,133.0215278,shopping,0.0,0
24810,5,1,4.895263,paypal,1.010416667,electronics,0.0,0
24811,8,1,4.745402,creditcard,0.0,food,1.0,0
24812,50,1,4.836982,creditcard,49.78888889,shopping,0.0,0
24813,1977,1,4.748314,creditcard,221.5208333,electronics,1.0,0
24814,715,1,4.886641,paypal,224.5652778,food,1.0,0
24815,595,1,5.034622,creditcard,0.0,shopping,1.0,0
24816,1,1,4.895263,creditcard,0.0,electronics,undefined,1
24817,176,1,4.52458,creditcard,6.216666667,food,0.0,0
24818,2000,1,4.52458,paypal,226.5069444,shopping,0.0,0
24819,2000,1,4.505662,paypal,0.001388889,electronics,0.0,0
24820,9,1,3.954522,creditcard,0.005555556,food,0.0,0
24821,1209,1,5.040929,creditcard,0.0,shopping,0.0,0
24822,1,1,3.483951,paypal,0.0,electronics,undefined,1
24823,1627,1,5.017904,creditcard,1.260416667,food,1.0,0
24824,241,1,4.745402,paypal,194.725,shopping,0.0,0
24825,2000,1,4.745402,creditcard,0.0,electronics,0.0,0
24826,1,1,4.965339,creditcard,0.0,food,undefined,1
24827,1803,1,4.921318,paypal,0.002083333,shopping,1.0,0
24828,18,1,4.921318,storecredit,0.0,electronics,0.0,0
24829,3,1,4.52458,paypal,0.0,food,0.0,0
24830,5,1,4.876771,creditcard,4.938194444,shopping,0.0,0
24831,1447,1,5.040929,creditcard,716.3958333,electronics,1.0,0
24832,1522,1,4.742303,creditcard,519.8048611,food,0.0,0
24833,249,1,5.034622,paypal,232.0270833,shopping,0.0,0
24834,208,1,3.575983,creditcard,207.5118056,electronics,1.0,0
24835,1995,1,4.921318,paypal,0.0,food,0.0,0
24836,68,1,4.965339,creditcard,0.0,shopping,1.0,0
24837,2000,1,4.505662,storecredit,669.1888889,electronics,0.0,0
24838,1885,1,4.742303,creditcard,337.5326389,food,1.0,0
24839,2,1,4.895263,paypal,1.741666667,shopping,0.0,0
24840,648,1,4.965339,storecredit,0.002083333,electronics,1.0,0
24841,1752,1,3.954522,creditcard,0.0,food,1.0,0
24842,20,1,4.886641,creditcard,0.0,shopping,1.0,0
24843,441,1,4.921349,paypal,140.7916667,electronics,1.0,0
24844,2000,1,4.921349,creditcard,0.0,food,1.0,0
24845,2000,1,5.017904,creditcard,402.2944444,shopping,0.0,0
24846,189,1,5.017904,creditcard,0.001388889,electronics,0.0,0
24847,1386,1,4.52458,paypal,0.003472222,food,1.0,0
24848,485,1,5.034622,storecredit,484.1611111,shopping,0.0,0
24849,126,1,4.962055,creditcard,32.24027778,electronics,0.0,0
24850,24,1,4.965339,paypal,0.0,food,1.0,0
24851,2000,1,4.836982,creditcard,616.6784722,shopping,0.0,0
24852,244,1,4.886641,creditcard,0.0,electronics,1.0,0
24853,642,1,4.921349,creditcard,39.98611111,food,1.0,0
24854,2000,1,4.505662,creditcard,0.065277778,shopping,0.0,0
24855,825,1,5.034622,creditcard,0.0,electronics,1.0,0
24856,2000,1,4.461622,paypal,0.0,food,1.0,0
24857,1371,1,4.505662,creditcard,0.00625,shopping,1.0,0
24858,70,1,4.52458,paypal,68.93819444,electronics,1.0,0
24859,161,1,4.52458,creditcard,0.001388889,food,1.0,0
24860,154,1,5.017904,paypal,0.0,shopping,0.0,0
24861,41,1,4.921349,creditcard,0.0,electronics,0.0,0
24862,2000,1,4.921349,paypal,18.14097222,food,0.0,0
24863,259,1,4.461622,creditcard,0.0,shopping,0.0,0
24864,6,1,4.895263,creditcard,0.000694444,electronics,0.0,0
24865,75,2,4.52458,creditcard,74.37638889,food,0.0,0
24866,2000,1,4.876771,creditcard,0.000694444,shopping,1.0,0
24867,1074,1,4.921318,creditcard,506.8618056,electronics,0.0,0
24868,2,1,5.040929,paypal,1.69375,food,0.0,0
24869,3,1,5.040929,paypal,0.0,shopping,0.0,0
24870,1650,1,5.040929,creditcard,735.5472222,electronics,1.0,0
24871,145,1,4.876771,creditcard,16.97152778,food,1.0,0
24872,2000,1,4.921318,paypal,0.0,shopping,1.0,0
24873,563,1,4.505662,creditcard,0.001388889,electronics,1.0,0
24874,288,1,5.017904,creditcard,286.9972222,food,0.0,0
24875,2000,1,5.034622,creditcard,0.0,shopping,1.0,0
24876,2000,1,4.745402,creditcard,0.002083333,electronics,0.0,0
24877,85,1,4.921349,creditcard,0.0,food,1.0,0
24878,1211,1,4.057414,creditcard,0.0,shopping,1.0,0
24879,24,1,4.962055,paypal,0.0,electronics,0.0,0
24880,1694,1,5.040929,creditcard,0.006944444,food,0.0,0
24881,3,1,4.52458,paypal,0.0,shopping,1.0,0
24882,166,10,5.034622,paypal,165.2125,electronics,1.0,0
24883,634,1,4.461622,creditcard,0.0,food,1.0,0
24884,972,1,5.017904,paypal,487.2979167,shopping,0.0,0
24885,2000,1,2.596228,creditcard,0.518055556,electronics,0.0,0
24886,1381,1,4.921318,paypal,184.5340278,food,1.0,0
24887,2000,1,4.505662,creditcard,2.027777778,shopping,1.0,0
24888,7,1,4.742303,creditcard,6.772222222,electronics,1.0,0
24889,799,1,4.921349,creditcard,0.026388889,food,1.0,0
24890,2000,1,4.895263,paypal,536.9798611,shopping,1.0,0
24891,610,1,5.040929,creditcard,537.9791667,electronics,0.0,0
24892,15,1,4.52458,creditcard,14.85347222,food,0.0,0
24893,268,1,4.748314,paypal,0.0,shopping,1.0,0
24894,2000,1,5.040929,creditcard,0.0,electronics,0.0,0
24895,2,1,4.745402,creditcard,0.0,food,1.0,0
24896,1911,1,4.895263,creditcard,0.0,shopping,1.0,0
24897,1196,1,4.876771,creditcard,0.000694444,electronics,1.0,0
24898,2000,1,4.52458,creditcard,0.009027778,food,1.0,0
24899,15,1,4.962055,paypal,14.11875,shopping,1.0,0
24900,1942,1,4.745402,paypal,0.0,electronics,1.0,0
24901,947,1,3.954522,paypal,0.21875,food,0.0,0
24902,2000,1,4.886641,creditcard,0.0,shopping,1.0,0
24903,966,1,4.895263,paypal,0.0,electronics,1.0,0
24904,1977,1,4.876771,creditcard,146.7944444,food,0.0,0
24905,2000,1,4.876771,creditcard,0.063888889,shopping,1.0,0
24906,1838,1,4.836982,creditcard,118.1979167,electronics,0.0,0
24907,2000,1,4.965339,creditcard,1602.666667,food,0.0,0
24908,133,1,4.921349,creditcard,0.0,shopping,0.0,0
24909,22,1,4.52458,creditcard,21.1875,food,0.0,0
24910,86,1,4.745402,creditcard,73.64513889,shopping,1.0,0
24911,2000,1,4.748314,creditcard,0.0,electronics,0.0,0
24912,118,1,5.017904,creditcard,0.0,food,1.0,0
24913,1,1,4.461622,creditcard,0.0,shopping,undefined,1
24914,72,1,5.017904,creditcard,2.007638889,electronics,0.0,0
24915,539,2,5.034622,creditcard,0.0,food,0.0,0
24916,2000,1,4.921349,paypal,1012.720139,shopping,1.0,0
24917,1089,1,4.886641,paypal,0.0,electronics,0.0,0
24918,273,1,4.962055,paypal,0.0,food,1.0,0
24919,1348,1,4.876771,creditcard,0.0,shopping,1.0,0
24920,110,1,4.921349,creditcard,0.0,electronics,1.0,0
24921,9,1,4.921318,paypal,8.038194444,food,1.0,0
24922,2000,1,4.921318,creditcard,0.0,shopping,1.0,0
24923,12,1,4.921349,creditcard,11.05694444,electronics,1.0,0
24924,1640,1,4.742303,creditcard,0.000694444,food,1.0,0
24925,471,1,4.876771,creditcard,0.000694444,shopping,0.0,0
24926,126,1,5.017904,storecredit,0.0,food,1.0,0
24927,966,1,4.836982,creditcard,0.0,shopping,1.0,0
24928,1606,1,4.745402,paypal,209.8958333,electronics,0.0,0
24929,1604,1,4.886641,paypal,974.5444444,food,0.0,0
24930,2000,1,4.886641,creditcard,0.01875,shopping,0.0,0
24931,2000,1,3.954522,creditcard,0.000694444,electronics,1.0,0
24932,1701,1,4.921318,creditcard,0.0,food,1.0,0
24933,764,1,5.017904,creditcard,0.0,shopping,0.0,0
24934,454,1,4.895263,creditcard,0.0,electronics,0.0,0
24935,104,1,5.034622,paypal,103.2284722,food,0.0,0
24936,2000,1,4.965339,creditcard,361.3423611,shopping,1.0,0
24937,733,1,5.034622,creditcard,0.0,electronics,1.0,0
24938,1278,1,5.034622,paypal,1277.938889,food,1.0,0
24939,23,1,4.965339,creditcard,0.001388889,shopping,0.0,0
24940,3,1,5.017904,creditcard,0.0,electronics,1.0,0
24941,125,1,5.040929,creditcard,0.014583333,food,0.0,0
24942,1854,1,5.017904,creditcard,67.02847222,shopping,0.0,0
24943,74,1,4.745402,paypal,0.0,electronics,1.0,0
24944,58,1,4.965339,storecredit,10.34722222,food,0.0,0
24945,1013,1,5.034622,paypal,0.000694444,shopping,0.0,0
24946,1230,1,5.034622,creditcard,7.097916667,electronics,1.0,0
24947,2000,1,4.52458,creditcard,0.002777778,food,1.0,0
24948,417,1,5.040929,creditcard,0.0,shopping,1.0,0
24949,2000,1,4.748314,creditcard,947.8715278,electronics,0.0,0
24950,1504,1,5.034622,creditcard,138.9326389,food,0.0,0
24951,78,1,4.52458,creditcard,14.75625,shopping,0.0,0
24952,138,1,4.886641,creditcard,137.7513889,electronics,0.0,0
24953,2000,1,4.886641,paypal,0.0,food,1.0,0
24954,2000,1,4.876771,creditcard,0.029861111,shopping,1.0,0
24955,30,1,4.965339,paypal,0.000694444,electronics,0.0,0
24956,3,1,4.461622,creditcard,0.000694444,food,1.0,0
24957,846,1,4.921318,creditcard,494.9923611,shopping,0.0,0
24958,626,1,4.505662,creditcard,535.0479167,electronics,1.0,0
24959,2000,1,4.836982,paypal,0.000694444,food,0.0,0
24960,2000,1,4.505662,paypal,5.559722222,shopping,0.0,0
24961,5,1,5.017904,creditcard,4.477083333,electronics,0.0,0
24962,54,1,4.965339,creditcard,0.0,food,1.0,0
24963,2000,1,4.921349,paypal,0.0125,shopping,1.0,0
24964,2000,1,4.057414,creditcard,208.1284722,electronics,1.0,0
24965,2000,1,4.836982,creditcard,537.5993056,food,0.0,0
24966,809,1,5.017904,creditcard,0.0,shopping,0.0,0
24967,2000,1,4.921349,creditcard,0.001388889,electronics,1.0,0
24968,480,1,4.962055,paypal,179.7680556,food,1.0,0
24969,2000,1,5.017904,creditcard,959.1048611,shopping,0.0,0
24970,158,1,4.505662,creditcard,149.9895833,electronics,1.0,0
24971,1464,1,5.040929,creditcard,0.0,food,0.0,0
24972,65,1,4.876771,creditcard,0.0,shopping,0.0,0
24973,77,2,4.886641,paypal,0.0,electronics,1.0,0
24974,730,1,5.040929,creditcard,0.046527778,food,0.0,0
24975,2000,1,5.034622,creditcard,939.0423611,shopping,0.0,0
24976,95,1,5.017904,paypal,0.0,electronics,1.0,0
24977,2000,1,4.52458,creditcard,0.000694444,food,0.0,0
24978,849,1,4.52458,creditcard,221.3166667,shopping,1.0,0
24979,7,1,4.52458,creditcard,0.005555556,electronics,0.0,0
24980,2000,1,3.575983,creditcard,0.020138889,food,1.0,0
24981,10,1,5.017904,paypal,0.176388889,shopping,1.0,0
24982,2,1,4.745402,creditcard,0.0,electronics,1.0,0
24983,2000,1,5.040929,paypal,0.020833333,food,1.0,0
24984,2000,2,4.836982,creditcard,29.97986111,shopping,0.0,0
24985,1295,1,4.52458,creditcard,1244.413889,electronics,1.0,0
24986,2000,1,5.017904,creditcard,0.0,food,1.0,0
24987,2000,1,4.876771,storecredit,195.7680556,shopping,1.0,0
24988,1965,1,4.461622,paypal,0.004166667,electronics,1.0,0
24989,104,1,4.742303,creditcard,0.000694444,food,1.0,0
24990,3,1,4.748314,creditcard,0.0,shopping,0.0,0
24991,2,1,4.748314,creditcard,1.025,electronics,1.0,0
24992,23,1,5.034622,creditcard,22.03680556,food,0.0,0
24993,451,1,4.886641,storecredit,0.0,shopping,1.0,0
24994,4,1,4.886641,creditcard,3.002083333,electronics,1.0,0
24995,7,1,4.886641,creditcard,0.004166667,food,1.0,0
24996,866,1,5.040929,creditcard,0.0,shopping,1.0,0
24997,242,1,4.748314,creditcard,0.986111111,electronics,1.0,0
24998,93,1,4.505662,storecredit,0.0,food,1.0,0
24999,303,1,4.836982,creditcard,0.0,shopping,0.0,0
25000,168,1,4.836982,creditcard,0.002083333,electronics,0.0,0
25001,976,1,5.034622,creditcard,975.1423611,food,0.0,0
25002,152,1,4.895263,creditcard,0.0,shopping,0.0,0
25003,2,1,4.962055,paypal,0.003472222,electronics,1.0,0
25004,173,1,5.034622,paypal,0.000694444,food,1.0,0
25005,541,1,4.748314,creditcard,540.8006944,shopping,1.0,0
25006,16,1,5.034622,creditcard,0.0,electronics,1.0,0
25007,2000,1,4.461622,creditcard,22.49861111,food,0.0,0
25008,22,1,4.057414,creditcard,0.0,shopping,1.0,0
25009,2000,1,4.921349,creditcard,506.2958333,electronics,1.0,0
25010,1936,1,4.895263,paypal,0.0,food,0.0,0
25011,2000,1,4.962055,paypal,394.7347222,shopping,0.0,0
25012,1004,1,4.921318,creditcard,689.7909722,electronics,1.0,0
25013,469,1,4.965339,paypal,0.0,food,0.0,0
25014,120,1,3.066058,paypal,0.020833333,shopping,0.0,0
25015,7,1,4.745402,creditcard,6.833333333,electronics,0.0,0
25016,752,1,4.836982,creditcard,0.0,food,1.0,0
25017,312,1,4.748314,storecredit,0.0,shopping,0.0,0
25018,591,1,4.921318,creditcard,0.0,electronics,0.0,0
